label_raw,y,issuer,company_name,cik,accession,form,report_date,filed_date,fiscal_year,path,flags_raw,regime,trust_score,eligible_solvency,n_fields,mid_00,mid_01,mid_02,mid_03,mid_04,mid_05,mid_06,mid_07,mid_08,mid_09,mid_10,mid_11,mid_12,mid_13,mid_14,mid_15,mid_16,mid_17,mid_18,mid_19,mid_20,mid_21,mid_22,mid_23,mid_24,mid_25,mid_26,mid_27,mid_28,mid_29,mid_30,mid_31,flag__SGML_Primary_SEQ1,flag__MissingH,flag__LabelFallback_Tight,flag__InlineXBRL,flag__HProxyIsCashOnly,flag__SALVAGE_DerivedE_AminusL,flag__SANITY_FAIL_BS_MISMATCH,flag__HTMLTables_Targeted,flag__SGML_Primary_HTMLFallback,flag__HTML:Pi_Net_Income,flag__HTML:R_Total_Revenue,flag__HTML:Marketable_Securities,flag__HTML:Operating_Income,flag__HTML:E_Total_Equity,flag__HTML:Cash_CashEquiv,flag__DerivedL_AminusE,flag__PlainXBRL,flag__HTML:A_Total_Assets,flag__DerivedE_AminusL,flag__HTML:L_Total_Liabilities,flag__DerivedL_SumCurrentNoncurrent,flag__SANITY_DROP_OperatingIncome_OutOfRange,flag__SGML_NoMatchingType,float_tail_0,float_tail_1
healthy,0,Microsoft,Microsoft,,,10-K,2011-06-30,2011-06-30,2011.0,healthy/Microsoft/d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001193125-12-316848,10-K,2012-06-30,2012-06-30,2012.0,healthy/Microsoft/0001193125-12-316848.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,Microsoft,,,10-K,2013-06-30,2013-06-30,2013.0,healthy/Microsoft/d527745d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,Microsoft,,,10-K,2014-06-30,2014-06-30,2014.0,healthy/Microsoft/d722626d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001193125-15-272806,10-K,2015-06-30,2015-06-30,2015.0,healthy/Microsoft/0001193125-15-272806.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001193125-16-662209,10-K,2016-06-30,2016-06-30,2016.0,healthy/Microsoft/0001193125-16-662209.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,12.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001564590-17-014900,10-K,2017-06-30,2017-06-30,2017.0,healthy/Microsoft/0001564590-17-014900.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.5,0.0,5.0,10.0,15.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,Microsoft,,,10-K,2018-06-30,2018-06-30,2018.0,healthy/Microsoft/msft-10k_20180630.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,0.0,5.0,5.0,10.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001564590-19-027952,10-K,2019-06-30,2019-06-30,2019.0,healthy/Microsoft/0001564590-19-027952.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,0.0,5.0,12.0,17.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001564590-20-034944,10-K,2020-06-30,2020-06-30,2020.0,healthy/Microsoft/0001564590-20-034944.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,301311000000.0,183007000000.0,118304000000.0,143015000000.0,44281000000.0,52959000000.0,13576000000.0,122951000000.0,136527000000.0,301311000000.0,98734000000.0,0.0,0.45310990969463444,0.39263086976579015,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001564590-21-039151,10-K,2021-06-30,2021-06-30,2021.0,healthy/Microsoft/0001564590-21-039151.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,333779000000.0,191791000000.0,141988000000.0,168088000000.0,61271000000.0,69916000000.0,14224000000.0,116110000000.0,130334000000.0,333779000000.0,106817000000.0,0.0,0.390479928335815,0.4253952465553555,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001564590-22-026876,10-K,2022-06-30,2022-06-30,2022.0,healthy/Microsoft/0001564590-22-026876.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,364840000000.0,198298000000.0,166542000000.0,198270000000.0,72738000000.0,83383000000.0,13931000000.0,90826000000.0,104757000000.0,364840000000.0,125532000000.0,0.0,0.28713134524723166,0.4564795526806271,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0000950170-24-008814,10-Q,2023-12-31,2023-12-31,2023.0,healthy/Microsoft/0000950170-24-008814.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,470558000000.0,232290000000.0,238268000000.0,18941000000.0,21870000000.0,27032000000.0,17305000000.0,63712000000.0,81017000000.0,470558000000.0,-2929000000.0,0.0,0.1721721870630188,0.5063520331181278,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0000950170-25-010491,10-Q,2024-12-31,2024-12-31,2024.0,healthy/Microsoft/0000950170-25-010491.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,533898000000.0,231203000000.0,302695000000.0,16219000000.0,24108000000.0,31653000000.0,17482000000.0,54073000000.0,71555000000.0,533898000000.0,-7889000000.0,0.0,0.13402372737863788,0.5669528636556046,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Microsoft,MICROSOFT CORP,0000789019,0001193125-25-256321,10-Q,2025-09-30,2025-09-30,2025.0,healthy/Microsoft/0001193125-25-256321.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,636351000000.0,273275000000.0,363076000000.0,15922000000.0,27747000000.0,37961000000.0,28849000000.0,73163000000.0,102012000000.0,636351000000.0,-11825000000.0,0.0,0.16030775468255726,0.5705593296781178,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP/CA,0001045810,0001012870-99-004592,10-Q,1999-10-31,1999-10-31,1999.0,healthy/Nvidia/0001012870-99-004592.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,98400.0,97015.0,10564.0,15107.0,55200.0,,55200.0,,86451.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP/CA,0001045810,0001012870-00-006127,10-Q,2000-10-29,2000-10-29,2000.0,healthy/Nvidia/0001012870-00-006127.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,361473.0,198165.0,28068.0,36647.0,694883.0,,694883.0,,170097.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-Q,2001-10-28,2001-10-28,2001.0,healthy/Nvidia/d10q.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,610636.0,370241.0,44661.0,62120.0,398491.0,318674.0,717165.0,,325580.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP/CA,0001045810,0001012870-02-002262,10-K,2002-01-27,2002-01-27,2002.0,healthy/Nvidia/0001012870-02-002262.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Pi_Net_Income;MissingH,B,0.26775,False,30,,,,,1240.0,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2003-01-26,2003-01-26,2003.0,healthy/Nvidia/d10k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Marketable_Securities;HTML:Pi_Net_Income;HTML:Operating_Income,B,0.315,False,30,,,,,4130000.0,4516000.0,333000000.0,458377000.0,791377000.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2004-01-25,2004-01-25,2004.0,healthy/Nvidia/consent.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2005-10-31,2005-10-31,2005.0,healthy/Nvidia/d10ka.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,-38.0,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001193125-06-243224,10-K,2006-01-29,2006-01-29,2006.0,healthy/Nvidia/0001193125-06-243224.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,-38.0,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2007-01-28,2007-01-28,2007.0,healthy/Nvidia/fy2007cert906cfo.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-08-000011,10-K,2008-03-21,2008-03-21,2008.0,healthy/Nvidia/0001045810-08-000011.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2009-01-25,2009-01-25,2009.0,healthy/Nvidia/fy2009906certceo.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-10-000006,10-K,2010-01-31,2010-01-31,2010.0,healthy/Nvidia/0001045810-10-000006.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-11-000015,10-K,2011-01-30,2011-01-30,2011.0,healthy/Nvidia/0001045810-11-000015.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,1.0,160.0,44.0,204.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-12-000013,10-K,2012-01-29,2012-01-29,2012.0,healthy/Nvidia/0001045810-12-000013.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,2.0,160.0,10.0,170.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-13-000008,10-K,2013-01-27,2013-01-27,2013.0,healthy/Nvidia/0001045810-13-000008.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,2.0,160.0,10.0,170.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2014-01-26,2014-01-26,2014.0,healthy/Nvidia/nvda-2014x10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,2.0,160.0,10.0,170.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-15-000036,10-K,2015-01-25,2015-01-25,2015.0,healthy/Nvidia/0001045810-15-000036.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,2.0,2.0,1.0,3.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-16-000205,10-K,2016-01-31,2016-01-31,2016.0,healthy/Nvidia/0001045810-16-000205.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,B,0.26775,False,30,,,,,3000000.0,2000000.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-17-000027,10-K,2017-01-29,2017-01-29,2017.0,healthy/Nvidia/0001045810-17-000027.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,120.0,2.0,2.0,10.0,12.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2018-01-28,2018-01-28,2018.0,healthy/Nvidia/nvda-2018x10k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,B,0.26775,False,30,,,,,83000000.0,66000000.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,Nvidia,,,10-K,2019-01-27,2019-01-27,2019.0,healthy/Nvidia/nvda-2019x10k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,B,0.26775,False,30,,,,,36000.0,19000.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-20-000010,10-K,2020-01-26,2020-01-26,2020.0,healthy/Nvidia/0001045810-20-000010.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,17315000000.0,5111000000.0,12204000000.0,10918000000.0,2796000000.0,2846000000.0,10896000000.0,1000000.0,10897000000.0,17315000000.0,8122000000.0,0.0,0.6293387236500144,0.7048224083164886,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-21-000010,10-K,2021-01-31,2021-01-31,2021.0,healthy/Nvidia/0001045810-21-000010.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,28791000000.0,11898000000.0,18908000000.0,16675000000.0,4332000000.0,4532000000.0,847000000.0,10714000000.0,11561000000.0,28791000000.0,12343000000.0,-2015000000.0,0.4015490952033622,0.656733006842416,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-22-000036,10-K,2022-01-30,2022-01-30,2022.0,healthy/Nvidia/0001045810-22-000036.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,44187000000.0,17575000000.0,26612000000.0,26914000000.0,9752000000.0,10041000000.0,1990000000.0,19218000000.0,21208000000.0,44187000000.0,17162000000.0,0.0,0.4799601692805576,0.6022585828411071,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-23-000017,10-K,2023-01-29,2023-01-29,2023.0,healthy/Nvidia/0001045810-23-000017.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,41182000000.0,19081000000.0,22101000000.0,26974000000.0,4368000000.0,4224000000.0,3389000000.0,9907000000.0,13296000000.0,41182000000.0,22606000000.0,0.0,0.3228595017240542,0.5366665047836433,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-24-000029,10-K,2024-01-28,2024-01-28,2024.0,healthy/Nvidia/0001045810-24-000029.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,65728000000.0,22750000000.0,42978000000.0,60922000000.0,29760000000.0,32972000000.0,7280000000.0,18704000000.0,25984000000.0,65728000000.0,31162000000.0,0.0,0.3953261927945472,0.653876582278481,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Nvidia,NVIDIA CORP,0001045810,0001045810-25-000023,10-K,2025-01-26,2025-01-26,2025.0,healthy/Nvidia/0001045810-25-000023.txt,SGML_Primary_SEQ1;InlineXBRL,D,0.9,True,30,111601000000.0,32274000000.0,79327000000.0,130497000000.0,72880000000.0,81453000000.0,8589000000.0,34621000000.0,43210000000.0,111601000000.0,57617000000.0,0.0,0.3871829105473965,0.7108090429297228,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0001193125-06-151154,10-K,2006-05-31,2006-05-31,2006.0,healthy/Oracle/0001193125-06-151154.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;MissingH,B,0.26775,False,30,,,,10156000000.0,,,,3143000000.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0000950134-07-014478,10-K,2007-05-31,2007-05-31,2007.0,healthy/Oracle/0000950134-07-014478.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;MissingH,B,0.26775,False,30,,,,11799000000.0,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0000950134-08-012257,10-K,2008-05-31,2008-05-31,2008.0,healthy/Oracle/0000950134-08-012257.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;MissingH,B,0.26775,False,30,,,,14380000000.0,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0000950123-09-018689,10-K,2009-05-31,2009-05-31,2009.0,healthy/Oracle/0000950123-09-018689.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,47416.0,,,,,8321.0,-1.0,,-1.0,,,,-2.1089927450649568e-05,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0001193125-10-151896,10-K,2010-05-31,2010-05-31,2010.0,healthy/Oracle/0001193125-10-151896.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,B,0.26775,False,30,29029000000.0,,,14380000000.0,3381000000.0,4736000000.0,,,,,10999000000.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2011-05-31,2011-05-31,2011.0,healthy/Oracle/d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0001193125-12-284007,10-K,2012-05-31,2012-05-31,2012.0,healthy/Oracle/0001193125-12-284007.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,1.0,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2013-05-31,2013-05-31,2013.0,healthy/Oracle/d531515d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2014-05-31,2014-05-31,2014.0,healthy/Oracle/d725622d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2015-05-31,2015-05-31,2015.0,healthy/Oracle/d920711d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0001193125-16-628942,10-K,2016-05-31,2016-05-31,2016.0,healthy/Oracle/0001193125-16-628942.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2017-05-31,2017-05-31,2017.0,healthy/Oracle/d385998d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,ORACLE CORP,0001341439,0001193125-18-201034,10-K,2018-05-31,2018-05-31,2018.0,healthy/Oracle/0001193125-18-201034.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,137264.0,46224.0,,85.0,13679.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Oracle,Oracle,,,10-K,2019-05-31,2019-05-31,2019.0,healthy/Oracle/orcl-10k_20190531.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,85.0,0.0,-1.0,12.0,11.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
