Form_Type,Index_URL,Downloaded_Filename,Local_Path,Company_Bucket,Company_Name
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000137/0001477333-25-000137-index.htm,ex311q2202510-q.htm,./risky/Cloudflare/ex311q2202510-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000137/0001477333-25-000137-index.htm,ex1032024keyexecutivechang.htm,./risky/Cloudflare/ex1032024keyexecutivechang.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000137/0001477333-25-000137-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000082/0001477333-25-000082-index.htm,ex311q1202510-q.htm,./risky/Cloudflare/ex311q1202510-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000082/0001477333-25-000082-index.htm,ex101q1202510-q.htm,./risky/Cloudflare/ex101q1202510-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000082/0001477333-25-000082-index.htm,ex321q1202510-q.htm,./risky/Cloudflare/ex321q1202510-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000082/0001477333-25-000082-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000082/0001477333-25-000082-index.htm,ex312q1202510-q.htm,./risky/Cloudflare/ex312q1202510-q.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,fy202410-kex312.htm,./risky/Cloudflare/fy202410-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,fy202410-kex191.htm,./risky/Cloudflare/fy202410-kex191.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,fy202410-kex311.htm,./risky/Cloudflare/fy202410-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,fy202410-kex231.htm,./risky/Cloudflare/fy202410-kex231.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733325000043/0001477333-25-000043-index.htm,fy202410-kex321.htm,./risky/Cloudflare/fy202410-kex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000085/0001477333-24-000085-index.htm,ex321q3202410-q.htm,./risky/Cloudflare/ex321q3202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000085/0001477333-24-000085-index.htm,ex311q3202410-q.htm,./risky/Cloudflare/ex311q3202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000085/0001477333-24-000085-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000085/0001477333-24-000085-index.htm,ex312q3202410-q.htm,./risky/Cloudflare/ex312q3202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000070/0001477333-24-000070-index.htm,ex101q2202410-q.htm,./risky/Cloudflare/ex101q2202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000070/0001477333-24-000070-index.htm,ex321q2202410-q.htm,./risky/Cloudflare/ex321q2202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000070/0001477333-24-000070-index.htm,ex312q2202410-q.htm,./risky/Cloudflare/ex312q2202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000070/0001477333-24-000070-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000070/0001477333-24-000070-index.htm,ex311q2202410-q.htm,./risky/Cloudflare/ex311q2202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000050/0001477333-24-000050-index.htm,ex311q1202410-q.htm,./risky/Cloudflare/ex311q1202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000050/0001477333-24-000050-index.htm,ex321q1202410-q.htm,./risky/Cloudflare/ex321q1202410-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000050/0001477333-24-000050-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000050/0001477333-24-000050-index.htm,ex312q1202410-q.htm,./risky/Cloudflare/ex312q1202410-q.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,fy202310-kex312.htm,./risky/Cloudflare/fy202310-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,ex1016formofperformancesto.htm,./risky/Cloudflare/ex1016formofperformancesto.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,ex1022019equityincentivepl.htm,./risky/Cloudflare/ex1022019equityincentivepl.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,fy202310-kex321.htm,./risky/Cloudflare/fy202310-kex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,ex971compensationrecoveryp.htm,./risky/Cloudflare/ex971compensationrecoveryp.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,fy202310-kex231.htm,./risky/Cloudflare/fy202310-kex231.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,fy202310-kex311.htm,./risky/Cloudflare/fy202310-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/0001477333-24-000013-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ex101amendedandrestated201.htm,./risky/Cloudflare/ex101amendedandrestated201.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ex311q3202310-q.htm,./risky/Cloudflare/ex311q3202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ex321q3202310-q.htm,./risky/Cloudflare/ex321q3202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ex312q3202310-q.htm,./risky/Cloudflare/ex312q3202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000064/0001477333-23-000064-index.htm,ex102amendedandrestatedespp.htm,./risky/Cloudflare/ex102amendedandrestatedespp.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000056/0001477333-23-000056-index.htm,ex312q2202310-q.htm,./risky/Cloudflare/ex312q2202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000056/0001477333-23-000056-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000056/0001477333-23-000056-index.htm,ex311q2202310-q.htm,./risky/Cloudflare/ex311q2202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000056/0001477333-23-000056-index.htm,ex321q2202310-q.htm,./risky/Cloudflare/ex321q2202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000043/0001477333-23-000043-index.htm,ex311q1202310-q.htm,./risky/Cloudflare/ex311q1202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000043/0001477333-23-000043-index.htm,ex312q1202310-q.htm,./risky/Cloudflare/ex312q1202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000043/0001477333-23-000043-index.htm,ex321q1202310-q.htm,./risky/Cloudflare/ex321q1202310-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000043/0001477333-23-000043-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,fy202210-kex312.htm,./risky/Cloudflare/fy202210-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,fy2022ex43xdescriptionofca.htm,./risky/Cloudflare/fy2022ex43xdescriptionofca.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,fy202210-kex311.htm,./risky/Cloudflare/fy202210-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,fy202210-kex321.htm,./risky/Cloudflare/fy202210-kex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733323000017/0001477333-23-000017-index.htm,fy202210-kex231.htm,./risky/Cloudflare/fy202210-kex231.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000060/0001477333-22-000060-index.htm,ex321q3202210-q.htm,./risky/Cloudflare/ex321q3202210-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000060/0001477333-22-000060-index.htm,ex311q3202210-q.htm,./risky/Cloudflare/ex311q3202210-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000060/0001477333-22-000060-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000060/0001477333-22-000060-index.htm,ex312q3202210-q.htm,./risky/Cloudflare/ex312q3202210-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,q1202210-qex3111.htm,./risky/Cloudflare/q1202210-qex3111.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,q1202210-qex3211.htm,./risky/Cloudflare/q1202210-qex3211.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,ex103q2202210-q.htm,./risky/Cloudflare/ex103q2202210-q.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,q1202210-qex3121.htm,./risky/Cloudflare/q1202210-qex3121.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000048/0001477333-22-000048-index.htm,q2202210-qex104.htm,./risky/Cloudflare/q2202210-qex104.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000031/0001477333-22-000031-index.htm,q1202210-qex312.htm,./risky/Cloudflare/q1202210-qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000031/0001477333-22-000031-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000031/0001477333-22-000031-index.htm,q1202210-qex321.htm,./risky/Cloudflare/q1202210-qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000031/0001477333-22-000031-index.htm,q1202210-qex311.htm,./risky/Cloudflare/q1202210-qex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,fy202110-kex231xkpmgconsent.htm,./risky/Cloudflare/fy202110-kex231xkpmgconsent.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,fy202110-kex311.htm,./risky/Cloudflare/fy202110-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,fy202110-kex312.htm,./risky/Cloudflare/fy202110-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,fy202110-kex321.htm,./risky/Cloudflare/fy202110-kex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733322000008/0001477333-22-000008-index.htm,fy202110-kexhibit103.htm,./risky/Cloudflare/fy202110-kexhibit103.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000045/0001477333-21-000045-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000045/0001477333-21-000045-index.htm,q3202110-qex312.htm,./risky/Cloudflare/q3202110-qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000045/0001477333-21-000045-index.htm,q3202110-qex311.htm,./risky/Cloudflare/q3202110-qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000045/0001477333-21-000045-index.htm,exhibit42.htm,./risky/Cloudflare/exhibit42.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000045/0001477333-21-000045-index.htm,q3202110-qex321.htm,./risky/Cloudflare/q3202110-qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000036/0001477333-21-000036-index.htm,q2202110-qex321.htm,./risky/Cloudflare/q2202110-qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000036/0001477333-21-000036-index.htm,q2202110-qex101.htm,./risky/Cloudflare/q2202110-qex101.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000036/0001477333-21-000036-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000036/0001477333-21-000036-index.htm,q2202110-qex312.htm,./risky/Cloudflare/q2202110-qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000036/0001477333-21-000036-index.htm,q2202110-qex311.htm,./risky/Cloudflare/q2202110-qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000026/0001477333-21-000026-index.htm,q1202110-qex312.htm,./risky/Cloudflare/q1202110-qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000026/0001477333-21-000026-index.htm,q1202110-qex311.htm,./risky/Cloudflare/q1202110-qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000026/0001477333-21-000026-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000026/0001477333-21-000026-index.htm,q1202110-qex321.htm,./risky/Cloudflare/q1202110-qex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,fy202010-kex321.htm,./risky/Cloudflare/fy202010-kex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,fy202010-kex231xkpmgconsent.htm,./risky/Cloudflare/fy202010-kex231xkpmgconsent.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,fy202010-kex311.htm,./risky/Cloudflare/fy202010-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,fy202010-kex312.htm,./risky/Cloudflare/fy202010-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733321000009/0001477333-21-000009-index.htm,fy202010-kexhibit103.htm,./risky/Cloudflare/fy202010-kexhibit103.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000042/0001477333-20-000042-index.htm,q320-10qex311.htm,./risky/Cloudflare/q320-10qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000042/0001477333-20-000042-index.htm,q320-10qex321.htm,./risky/Cloudflare/q320-10qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000042/0001477333-20-000042-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000042/0001477333-20-000042-index.htm,q320-10qex312.htm,./risky/Cloudflare/q320-10qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000162828020012347/0001628280-20-012347-index.htm,q220-10qex312.htm,./risky/Cloudflare/q220-10qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000162828020012347/0001628280-20-012347-index.htm,q220-10qex321.htm,./risky/Cloudflare/q220-10qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000162828020012347/0001628280-20-012347-index.htm,q220-10qex311.htm,./risky/Cloudflare/q220-10qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000162828020012347/0001628280-20-012347-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000024/0001477333-20-000024-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000024/0001477333-20-000024-index.htm,q120-10qex321.htm,./risky/Cloudflare/q120-10qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000024/0001477333-20-000024-index.htm,q120-10qex312.htm,./risky/Cloudflare/q120-10qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000024/0001477333-20-000024-index.htm,q120-10qex311.htm,./risky/Cloudflare/q120-10qex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,a10-kex312.htm,./risky/Cloudflare/a10-kex312.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,a10-kex43xdescriptiono.htm,./risky/Cloudflare/a10-kex43xdescriptiono.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,a10-kex231xkpmgconsent.htm,./risky/Cloudflare/a10-kex231xkpmgconsent.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,a10-kex321.htm,./risky/Cloudflare/a10-kex321.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,a10-kex311.htm,./risky/Cloudflare/a10-kex311.htm,risky,Cloudflare
10-K,https://www.sec.gov/Archives/edgar/data/0001477333/000147733320000010/0001477333-20-000010-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,net-20190930x10qex312.htm,./risky/Cloudflare/net-20190930x10qex312.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,net-20190930x10qex31.htm,./risky/Cloudflare/net-20190930x10qex31.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,net-20190930x10qex321.htm,./risky/Cloudflare/net-20190930x10qex321.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,net-20190930x10qex311.htm,./risky/Cloudflare/net-20190930x10qex311.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,net-20190930x10qex32.htm,./risky/Cloudflare/net-20190930x10qex32.htm,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001477333/000147733319000013/0001477333-19-000013-index.htm,ix,./risky/Cloudflare/ix,risky,Cloudflare
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000100/0001370637-25-000100-index.htm,ix,./risky/Etsy/ix,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000100/0001370637-25-000100-index.htm,ex322q32025.htm,./risky/Etsy/ex322q32025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000100/0001370637-25-000100-index.htm,ex312q32025.htm,./risky/Etsy/ex312q32025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000100/0001370637-25-000100-index.htm,ex311q32025.htm,./risky/Etsy/ex311q32025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000100/0001370637-25-000100-index.htm,ex321q32025.htm,./risky/Etsy/ex321q32025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex31q22025.htm,./risky/Etsy/ex31q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex321q22025.htm,./risky/Etsy/ex321q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex101q22025.htm,./risky/Etsy/ex101q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex322q22025.htm,./risky/Etsy/ex322q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ix,./risky/Etsy/ix,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex312q22025.htm,./risky/Etsy/ex312q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000066/0001370637-25-000066-index.htm,ex311q22025.htm,./risky/Etsy/ex311q22025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex101q12025.htm,./risky/Etsy/ex101q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex105q12025.htm,./risky/Etsy/ex105q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex322q12025.htm,./risky/Etsy/ex322q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex312q12025.htm,./risky/Etsy/ex312q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex321q12025.htm,./risky/Etsy/ex321q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex311q12025.htm,./risky/Etsy/ex311q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex103q12025.htm,./risky/Etsy/ex103q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ix,./risky/Etsy/ix,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex104q12025.htm,./risky/Etsy/ex104q12025.htm,risky,Etsy
10-Q,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000040/0001370637-25-000040-index.htm,ex102q12025.htm,./risky/Etsy/ex102q12025.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex1011112312024.htm,./risky/Etsy/ex1011112312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex104112312024.htm,./risky/Etsy/ex104112312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex1012112312024.htm,./risky/Etsy/ex1012112312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex101512312024.htm,./risky/Etsy/ex101512312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex10712312024.htm,./risky/Etsy/ex10712312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex31112312024.htm,./risky/Etsy/ex31112312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex31212312024.htm,./risky/Etsy/ex31212312024.htm,risky,Etsy
10-K,https://www.sec.gov/Archives/edgar/data/0001370637/000137063725000017/0001370637-25-000017-index.htm,ex109112312024.htm,./risky/Etsy/ex109112312024.htm,risky,Etsy
